"id","name","Відомчий.код.ПС","river","Назва.лабораторіҝ","lat","lon","date","key","value","norm","doc","mean","dev","size","last_date"
27325,"оз. Китай, 0 км, Василівська ГНС","ЧЕР ДУНАЙ 0060 0000 0000 0000 0000 0000 02 51","Дунай","Лабораторія моніторингу вод Дунайського БУВР",45.534333,29.167678,2017-10-18,"Синтетичні.поверхнево.активні.речовини..аніонні...мг.дм3",0.05,10,"ДСТУ",0.04,-9.96,0.004,2017-10-18
27326,"оз. Китай, 0 км, Червоноярська ГНС","ЧЕР ДУНАЙ 0060 0000 0000 0000 0000 0000 01 51","Дунай","Лабораторія моніторингу вод Дунайського БУВР",45.598119,29.214936,2017-12-18,"Синтетичні.поверхнево.активні.речовини..аніонні...мг.дм3",0.034,10,"ДСТУ",0.06,-9.94,0.006,2017-12-18
27327,"р. Киргиж-Китай, 4,2 км, автодорожний міст","ЧЕР ДУНАЙ 0060 0000 0000 0000 0000 0004 02 51","Дунай","Лабораторія моніторингу вод Дунайського БУВР",45.729889,29.174064,2017-05-23,"Синтетичні.поверхнево.активні.речовини..аніонні...мг.дм3",0.021,10,"ДСТУ",0.05,-9.95,0.005,2017-05-23
27328,"р. Киргиж-Китай, 49 км, с. М. Ярославець, кордон з Молдовою","ЧЕР ДУНАЙ 0060 0000 0000 0000 0000 0049 01 51","Дунай","Лабораторія моніторингу вод Дунайського БУВР",46.097983,28.995199,2017-11-07,"Синтетичні.поверхнево.активні.речовини..аніонні...мг.дм3",0.047,10,"ДСТУ",0.34,-9.66,0.034,2017-11-07
27329,"р. Аліяга, 4,8 км, автодорожний  міст","ЧЕР ДУНАЙ 0060 0001 0000 0000 0000 0005 01 51","Дунай","Лабораторія моніторингу вод Дунайського БУВР",45.730861,29.182892,2017-05-23,"Синтетичні.поверхнево.активні.речовини..аніонні...мг.дм3",0.018,10,"ДСТУ",0.05,-9.95,0.005,2017-05-23
27346,"оз. Сасик, 0 км, Канал Дунай-Сасик, гирло","ЧЕР САСЫК 0000 0000 0000 0000 0000 0000 01 51","Річки Причорномор'я","Лабораторія моніторингу вод та ҙрунтів Одеського ОВР",45.548583,29.588389,2018-02-15,"Синтетичні.поверхнево.активні.речовини..аніонні...мг.дм3",0.13,10,"ДСТУ",0.12,-9.88,0.012,2018-02-15
27347,"оз. Сасик, 0 км, с. Трапівка, ГНС-2","ЧЕР САСЫК 0000 0000 0000 0000 0000 0000 02 51","Річки Причорномор'я","Лабораторія моніторингу вод та ҙрунтів Одеського ОВР",45.782583,29.690444,2018-02-15,"Синтетичні.поверхнево.активні.речовини..аніонні...мг.дм3",0.28,10,"ДСТУ",0.21,-9.79,0.021,2018-02-15
27348,"р. Сарата, 14,3 км, с. Білолісся","ЧЕР САРАТА 0000 0000 0000 0000 0000 0014 02 51","Річки Причорномор'я","Лабораторія моніторингу вод та ҙрунтів Одеського ОВР",45.842083,29.691417,2018-02-15,"Синтетичні.поверхнево.активні.речовини..аніонні...мг.дм3",1.32,10,"ДСТУ",0.53,-9.47,0.053,2018-02-15
27349,"р. Сарата, 94 км, с. Міняйлівка, кордон з Молдовою","ЧЕР САРАТА 0000 0000 0000 0000 0000 0094 01 51","Річки Причорномор'я","Лабораторія моніторингу вод та ҙрунтів Одеського ОВР",46.397639,29.510778,2018-02-15,"Синтетичні.поверхнево.активні.речовини..аніонні...мг.дм3",1.25,10,"ДСТУ",0.42,-9.58,0.042,2018-02-15
27350,"р. Когільник, 12 км, с. Новоолексіҝвка","ЧЕР КОГИЛЬ 0000 0000 0000 0000 0000 0012 02 51","Річки Причорномор'я","Лабораторія моніторингу вод та ҙрунтів Одеського ОВР",45.89125,29.623611,2018-02-15,"Синтетичні.поверхнево.активні.речовини..аніонні...мг.дм3",1.09,10,"ДСТУ",0.51,-9.49,0.051,2018-02-15
27351,"р. Когільник, 131 км, с. Серпневе, кордон з Молдовою","ЧЕР КОГИЛЬ 0000 0000 0000 0000 0000 0131 01 51","Річки Причорномор'я","Лабораторія моніторингу вод та ҙрунтів Одеського ОВР",46.296167,29.014361,2018-02-15,"Синтетичні.поверхнево.активні.речовини..аніонні...мг.дм3",1.46,10,"ДСТУ",0.5,-9.5,0.05,2018-02-15
27352,"р. Чага, 66 км, с. Петровка, кордон з Молдовою","ЧЕР КОГИЛЬ 0051 0000 0000 0000 0000 0066 01 51","Річки Причорномор'я","Лабораторія моніторингу вод та ҙрунтів Одеського ОВР",46.501222,29.169611,2018-02-15,"Синтетичні.поверхнево.активні.речовини..аніонні...мг.дм3",1.07,10,"ДСТУ",0.41,-9.59,0.041,2018-02-15
27353,"р. Хаджидер, 10,1 км, с. Сергіҝвка","ЧЕР ХАДЖИДЕР 0000 0000 0000 0000 0000 0010 02 51","Річки Причорномор'я","Лабораторія моніторингу вод та ҙрунтів Одеського ОВР",45.999361,29.964667,2018-02-15,"Синтетичні.поверхнево.активні.речовини..аніонні...мг.дм3",0.94,10,"ДСТУ",0.47,-9.53,0.047,2018-02-15
27354,"р. Хаджидер, 68 км, с. Чистоводне, кордон з Молдовою","ЧЕР ХАДЖИДЕР 0000 0000 0000 0000 0000 0068 01 51","Річки Причорномор'я","Лабораторія моніторингу вод та ҙрунтів Одеського ОВР",46.470861,29.738833,2018-02-15,"Синтетичні.поверхнево.активні.речовини..аніонні...мг.дм3",1.35,10,"ДСТУ",0.36,-9.64,0.036,2018-02-15
27355,"р. Каплань, 19 км, с. Крутоярівка, кордон з Молдовою","ЧЕР ХАДЖИДЕР 0049 0000 0000 0000 0000 0019 01 51","Річки Причорномор'я","Лабораторія моніторингу вод та ҙрунтів Одеського ОВР",46.345333,29.859806,2018-02-15,"Синтетичні.поверхнево.активні.речовини..аніонні...мг.дм3",0.8,10,"ДСТУ",0.44,-9.56,0.044,2018-02-15
27356,"р. Алкалія, 7 км, с. Широке ","ЧЕР АЛКАЛИЯ 0000 0000 0000 0000 0000 0007 01 51","Річки Причорномор'я","Лабораторія моніторингу вод та ҙрунтів Одеського ОВР",45.980472,30.075167,2018-02-15,"Синтетичні.поверхнево.активні.речовини..аніонні...мг.дм3",0.81,10,"ДСТУ",0.41,-9.59,0.041,2018-02-15
27357,"р. Барабой, 17 км, с. Барабой, Санжинське вдсх., н/б'әф","ЧЕР БАРАБОЙ 0000 0000 0000 0000 0000 0017 01 51","Річки Причорномор'я","Лабораторія моніторингу вод та ҙрунтів Одеського ОВР",46.294694,30.502556,2018-04-17,"Синтетичні.поверхнево.активні.речовини..аніонні...мг.дм3",0.23,10,"ДСТУ",0.24,-9.76,0.024,2018-04-17
27358,"р. В.Куяльник, 8,2 км, с. Руська Слобідка","ЧЕР Б.КУЯЛЬНИК 0000 0000 0000 0000 0000 0008 01 51","Річки Причорномор'я","Лабораторія моніторингу вод та ҙрунтів Одеського ОВР",46.846944,30.581528,2018-04-12,"Синтетичні.поверхнево.активні.речовини..аніонні...мг.дм3",0.38,10,"ДСТУ",0.49,-9.51,0.049,2018-04-12
27359,"р. М.Куяльник, 8,1 км, с. Бараново","ЧЕР ХАДЖИБЕР 0002 0000 0000 0000 0000 0008 01 51","Річки Причорномор'я","Лабораторія моніторингу вод та ҙрунтів Одеського ОВР",46.934528,30.404417,2018-04-12,"Синтетичні.поверхнево.активні.речовини..аніонні...мг.дм3",0.2,10,"ДСТУ",0.32,-9.68,0.032,2018-04-12
27360,"р. Тілігул, 17,5 км, смт. Березівка","ЧЕР ТИЛИГУЛ 0000 0000 0000 0000 0000 0018 01 51","Річки Причорномор'я","Лабораторія моніторингу вод та ҙрунтів Одеського ОВР",47.163111,30.953806,2018-04-02,"Синтетичні.поверхнево.активні.речовини..аніонні...мг.дм3",0.51,10,"ДСТУ",0.38,-9.62,0.038,2018-04-02
27364,"р. Рось, 185 км, с.Бирюки, Рокитнянський район","ЧЕР ДНЕПР 0720 0000 0000 0000 0000 0185 03 32","Дніпро","Басейнова лабораторія моніторингу вод  Дніпровського БУВР",49.739,30.287,2018-03-13,"Синтетичні.поверхнево.активні.речовини..аніонні...мг.дм3",0.01,10,"ДСТУ",0.01,-9.99,0.001,2018-03-13
27369,"р. Бахмутка, 55 км, вище м. Бахмут","АЗО ДОН 0218 0484 0000 0000 0000 0055 01 14","Дон","Басейнова лабораторія моніторингу вод Сіверсько-Донецького БУВР",48.559,38.024,2018-03-28,"Синтетичні.поверхнево.активні.речовини..аніонні...мг.дм3",0.035,10,"ДСТУ",0.04,-9.96,0.004,2018-03-28
27370,"р. Іква, 87 км, с.Андруга, Білокриницька с/р, Кременецький район","ЧЕР ДНЕПР 0981 0491 0348 0000 0000 0087 01 61","Дніпро","Лабораторія моніторингу вод та ҙрунтів Тернопільського облводресурсів",50.175907,25.723469,2018-02-02,"Синтетичні.поверхнево.активні.речовини..аніонні...мг.дм3",0.06,10,"ДСТУ",0.06,-9.94,0.006,2018-02-02
27372,"р. Синюха, 94 км, смт Новоархангельск, Новоархангельське водосховище, питний в/з смт Смоліне","ЧЕР Ю.БУГ 0196 0000 0000 0000 0000 0094 01 48","Південний Буг","Лабораторія моніторингу вод та ҙрунтів Кіровоградського ОВР",48.669,30.806,2018-04-19,"Синтетичні.поверхнево.активні.речовини..аніонні...мг.дм3",0.02,10,"ДСТУ",0.01,-9.99,0.001,2018-04-19
27435,"р. Гнила Липа, 50 км, с.Липівка, ліва притока р.Дністер, правий берег, 50 метрів нижче мосту, по дорозі м.Рогатин - м.Львів, кордон Львівськоҝ та Івано-Франківськоҝ областей","ЧЕР ДНЕСТР 1116 0000 0000 0000 0000 0050 01 26","Дністер","Лабораторія моніторингу вод та ҙрунтів Дністровського БУВР",49.512372,24.571269,2014-09-01,"Синтетичні.поверхнево.активні.речовини..аніонні...мг.дм3",0.06,10,"ДСТУ",0.04,-9.96,0.004,2014-09-01
26960,"р. Уж, 172 км, м. Коростень, питний в/з","ЧЕР ДНЕПР 0981 0028 0000 0000 0000 0172 01 18","Дніпро","Лабораторія моніторингу вод та ҙрунтів Житомирського ОВР",50.940514,28.626456,2017-11-14,"Перманганатна.окислюваність..мгО.дм3",10,3,"ДСТУ",11.14,8.14,3.71333333333333,2017-11-14
26957,"р. Уборть, 120 км, с. Рудня Хочинська, кордон з Білоруссю","ЧЕР ДНЕПР 0981 0280 0000 0000 0000 0122 01 18","Дніпро","Лабораторія моніторингу вод та ҙрунтів Житомирського ОВР",51.437225,27.897381,2018-02-08,"Перманганатна.окислюваність..мгО.дм3",15.7,3,"ДСТУ",13.02,10.02,4.34,2018-02-08
26952,"р. Случ, 155 км, с. Устя, кордон Рівненськоҝ і Житомирськоҝ обл-й","ЧЕР ДНЕПР 0981 0412 0105 0000 0000 0155 03 56","Дніпро","Лабораторія моніторингу вод та ҙрунтів Рівненського ОВР",50.800106,27.201139,2017-12-12,"Перманганатна.окислюваність..мгО.дм3",10.2,3,"ДСТУ",8.38,5.38,2.79333333333333,2017-12-12
26956,"р. Льва, 100 км, с. Переброди, кордон з Білоруссю","ЧЕР ДНЕПР 0981 0339 0043 0000 0000 0100 01 56","Дніпро","Лабораторія моніторингу вод та ҙрунтів Рівненського ОВР",51.727239,26.981306,2015-08-05,"Перманганатна.окислюваність..мгО.дм3",9.1,3,"ДСТУ",8.86,5.86,2.95333333333333,2015-08-05
26953,"р. Случ, 4 км, с.Колки","ЧЕР ДНЕПР 0981 0412 0105 0000 0000 0038 04 56","Дніпро","Лабораторія моніторингу вод та ҙрунтів Рівненського ОВР",51.597286,26.640075,2018-02-01,"Перманганатна.окислюваність..мгО.дм3",10.2,3,"ДСТУ",8.85,5.85,2.95,2018-02-01
26955,"р. Ствига, 95 км, с. Познань, кордон з Білоруссю","ЧЕР ДНЕПР 0981 0339 0000 0000 0000 0095 01 56","Дніпро","Лабораторія моніторингу вод та ҙрунтів Рівненського ОВР",51.602792,27.478933,2015-11-03,"Перманганатна.окислюваність..мгО.дм3",8.29,3,"ДСТУ",9.04,6.04,3.01333333333333,2015-11-03
26954,"р. Хомора, 52 км, м. Полонне, питний в/з міста","ЧЕР ДНЕПР 0981 0412 0105 0268 0000 0052 01 68","Дніпро","Лабораторія моніторингу вод та ҙрунтів Хмельницького облводресурсів",50.082869,27.488553,2013-10-31,"Перманганатна.окислюваність..мгО.дм3",3.61,3,"ДСТУ",5.5,2.5,1.83333333333333,2013-10-31
26951,"р. Случ, 203 км, м. Новоград-Волинський, питний в/з","ЧЕР ДНЕПР 0981 0412 0105 0000 0000 0203 02 18","Дніпро","Лабораторія моніторингу вод та ҙрунтів Житомирського ОВР",50.574561,27.650556,2015-12-14,"Перманганатна.окислюваність..мгО.дм3",10.2,3,"ДСТУ",11.43,8.43,3.81,2015-12-14
26950,"р. Случ, 406 км, с.Чернелівка, Красилівського р-ну, питний в/з м. Хмельницький","ЧЕР ДНЕПР 0981 0412 0105 0000 0000 0406 01 68","Дніпро","Лабораторія моніторингу вод та ҙрунтів Хмельницького облводресурсів",49.673178,26.825783,2018-04-17,"Перманганатна.окислюваність..мгО.дм3",7.2,3,"ДСТУ",5.58,2.58,1.86,2018-04-17
26949,"р. Устя, 24 км, м. Рівне, 2 км нижче міста, вплив ВУЖКГ","ЧЕР ДНЕПР 0981 0412 0302 0000 0000 0024 01 56","Дніпро","Лабораторія моніторингу вод та ҙрунтів Рівненського ОВР",50.651267,26.246128,2013-12-04,"Перманганатна.окислюваність..мгО.дм3",8.2,3,"ДСТУ",8.75,5.75,2.91666666666667,2013-12-04
26945,"р. Горинь, 478 км, м. Славута, зона впливу ХАЕС","ЧЕР ДНЕПР 0981 0412 0000 0000 0000 0478 05 68","Дніпро","Лабораторія моніторингу вод та ҙрунтів Хмельницького облводресурсів",50.282019,26.846494,2018-03-15,"Перманганатна.окислюваність..мгО.дм3",4.8,3,"ДСТУ",4.65,1.65,1.55,2018-03-15
26946,"р. Горинь, 67 км, с. Висоцьк, кордон з Білоруссю","ЧЕР ДНЕПР 0981 0412 0000 0000 0000 0067 06 56","Дніпро","Лабораторія моніторингу вод та ҙрунтів Рівненського ОВР",51.707414,26.660258,2018-02-01,"Перманганатна.окислюваність..мгО.дм3",10.59,3,"ДСТУ",8.84,5.84,2.94666666666667,2018-02-01
26939,"р. Стир, 48 км, смт. Зарічне, кордон з Білоруссю","ЧЕР ДНЕПР 0981 0491 0000 0000 0000 0048 07 56","Дніпро","Лабораторія моніторингу вод та ҙрунтів Рівненського ОВР",51.829736,26.149092,2018-02-01,"Перманганатна.окислюваність..мгО.дм3",10.98,3,"ДСТУ",8.91,5.91,2.97,2018-02-01
26936,"р. Стир, 152 км, с.Сопачів, нижче  РАЕС","ЧЕР ДНЕПР 0981 0491 0000 0000 0000 0152 04 56","Дніпро","Лабораторія моніторингу вод та ҙрунтів Рівненського ОВР",51.388872,25.879917,2017-03-06,"Перманганатна.окислюваність..мгО.дм3",10.2,3,"ДСТУ",9.06,6.06,3.02,2017-03-06
26937,"р. Стир, 152 км, зливові стічні води РАЕС","ЧЕР ДНЕПР 0981 0491 0000 0000 0000 0152 06 56","Дніпро","Лабораторія моніторингу вод та ҙрунтів Рівненського ОВР",51.315753,25.873481,2014-02-08,"Перманганатна.окислюваність..мгО.дм3",8.94,3,"ДСТУ",8.94,5.94,2.98,2014-02-08
26935,"р. Стир, 183 км, м. Вараш (Кузнәцовськ), водозабір РАЕС","ЧЕР ДНЕПР 0981 0491 0000 0000 0000 0183 03 56","Дніпро","Лабораторія моніторингу вод та ҙрунтів Рівненського ОВР",51.312822,25.883014,2018-04-02,"Перманганатна.окислюваність..мгО.дм3",10.19,3,"ДСТУ",8.83,5.83,2.94333333333333,2018-04-02
26933,"р. Стир, 411 км, с. Вербень, кордон  Рівненськоҝ і Волинськоҝ обл.","ЧЕР ДНЕПР 0981 0491 0000 0000 0000 0411 01 56","Дніпро","Лабораторія моніторингу вод та ҙрунтів Рівненського ОВР",50.386908,25.206097,2017-12-07,"Перманганатна.окислюваність..мгО.дм3",7.84,3,"ДСТУ",8.11,5.11,2.70333333333333,2017-12-07
26925,"р. Прип'ять, 570 км, с. Сенчиці, кордон з Білоруссю","ЧЕР ДНЕПР 0981 0000 0000 0000 0000 0570 03 56","Дніпро","Лабораторія моніторингу вод та ҙрунтів Рівненського ОВР",51.882947,25.860703,2018-02-02,"Перманганатна.окислюваність..мгО.дм3",10.59,3,"ДСТУ",8.67,5.67,2.89,2018-02-02
26963,"р. Тетерів, 259 км, м.Житомир, питний в/з міста","ЧЕР ДНЕПР 0955 0000 0000 0000 0000 0259 01 18","Дніпро","Лабораторія моніторингу вод та ҙрунтів Житомирського ОВР",50.220117,28.551319,2017-11-07,"Перманганатна.окислюваність..мгО.дм3",13.6,3,"ДСТУ",12.18,9.18,4.06,2017-11-07
26964,"р. Тетерів, 175 км, м. Радомишль, 1 км нижче міста вплив ВУЖКГ","ЧЕР ДНЕПР 0955 0000 0000 0000 0000 0175 02 18","Дніпро","Лабораторія моніторингу вод та ҙрунтів Житомирського ОВР",50.502678,29.252831,2018-02-06,"Перманганатна.окислюваність..мгО.дм3",10.4,3,"ДСТУ",13.15,10.15,4.38333333333333,2018-02-06
26966,"р. Гнилоп'ять, 59 км, м. Бердичів, питний в/з міста","ЧЕР ДНЕПР 0955 0258 0000 0000 0000 0059 01 18","Дніпро","Лабораторія моніторингу вод та ҙрунтів Житомирського ОВР",49.881761,28.574325,2018-02-13,"Перманганатна.окислюваність..мгО.дм3",14.2,3,"ДСТУ",13.81,10.81,4.60333333333333,2018-02-13
26967,"р. Ірша, 93 км, смт. Нова Борова, Іршанське вдсх. в/бәф, питний в/з селища","ЧЕР ДНЕПР 0955 0118 0000 0000 0000 0079 01 18","Дніпро","Лабораторія моніторингу вод та ҙрунтів Житомирського ОВР",50.697422,28.613625,2018-04-11,"Перманганатна.окислюваність..мгО.дм3",10.8,3,"ДСТУ",11.22,8.22,3.74,2018-04-11
26968,"р. Ірша, 31 км, м. Малин, питний в/з міста","ЧЕР ДНЕПР 0955 0118 0000 0000 0000 0031 02 18","Дніпро","Лабораторія моніторингу вод та ҙрунтів Житомирського ОВР",50.764089,29.222356,2018-04-11,"Перманганатна.окислюваність..мгО.дм3",11.3,3,"ДСТУ",11.29,8.29,3.76333333333333,2018-04-11
26969,"р. Возня, 8 км, с. Рудня Городищенська, питний в/забір м. Малин","ЧЕР ДНЕПР 0955 0118 0022 0000 0000 0008 01 18","Дніпро","Лабораторія моніторингу вод та ҙрунтів Житомирського ОВР",50.7092,29.286833,2018-04-11,"Перманганатна.окислюваність..мгО.дм3",9.9,3,"ДСТУ",12.08,9.08,4.02666666666667,2018-04-11
27017,"р. Дніпро, 597 км, с.Святилівка, в/з рибгоспу","ЧЕР ДНЕПР 0000 0000 0000 0000 0000 0597 13 53","Дніпро","Лабораторія моніторингу вод та ҙрунтів Полтавського РУВР Дніпровського БУВР",49.427931,32.860031,2018-04-13,"Перманганатна.окислюваність..мгО.дм3",12.04,3,"ДСТУ",12.36,9.36,4.12,2018-04-13
27018,"р. Дніпро, 580 км, с.Власівка, лівий берег, питний в/з м.Кременчук","ЧЕР ДНЕПР 0000 0000 0000 0000 0000 0580 14 53","Дніпро","Лабораторія моніторингу вод та ҙрунтів Полтавського РУВР Дніпровського БУВР",49.131444,33.244892,2018-04-11,"Перманганатна.окислюваність..мгО.дм3",12.85,3,"ДСТУ",11.95,8.95,3.98333333333333,2018-04-11
27029,"р. Роставиця, 71 км, м.Ружин, 2 км нижче міста","ЧЕР ДНЕПР 0720 0222 0000 0000 0000 0071 01 18","Дніпро","Лабораторія моніторингу вод та ҙрунтів Житомирського ОВР",49.721258,29.248589,2017-11-16,"Перманганатна.окислюваність..мгО.дм3",13.8,3,"ДСТУ",14.15,11.15,4.71666666666667,2017-11-16
27033,"р. Сула, 181 км, м.Заводське, техн. в/з Лохвицького цукрозаводу","ЧЕР ДНЕПР 0621 0000 0000 0000 0000 0181 03 53","Дніпро","Лабораторія моніторингу вод та ҙрунтів Полтавського РУВР Дніпровського БУВР",50.386844,33.38945,2018-04-17,"Перманганатна.окислюваність..мгО.дм3",9.71,3,"ДСТУ",12.73,9.73,4.24333333333333,2018-04-17
27034,"р. Сула, 106 км, м.Лубни, технічний в/з міста","ЧЕР ДНЕПР 0621 0000 0000 0000 0000 0106 04 53","Дніпро","Лабораторія моніторингу вод та ҙрунтів Полтавського РУВР Дніпровського БУВР",50.007444,33.013775,2018-01-25,"Перманганатна.окислюваність..мгО.дм3",13.55,3,"ДСТУ",14.62,11.62,4.87333333333333,2018-01-25
27043,"р. Дніпро, 594 км, с. Пронозівка, Градижська ЗС, Глобинського р-ну","ЧЕР ДНЕПР 0000 0000 0000 0000 0000 0594 18 53","Дніпро","Лабораторія моніторингу вод та ҙрунтів Полтавського РУВР Дніпровського БУВР",49.292036,32.987867,2018-04-13,"Перманганатна.окислюваність..мгО.дм3",10.83,3,"ДСТУ",12.58,9.58,4.19333333333333,2018-04-13
27044,"р. Дніпро, 582 км, с. Подорожнә, Придніпровська (Чапаҝвська) ЗС, Світловодського р-ну","ЧЕР ДНЕПР 0000 0000 0000 0000 0000 0582 19 35","Дніпро","Лабораторія моніторингу вод та ҙрунтів Кіровоградського ОВР",49.030183,33.127478,2018-04-16,"Перманганатна.окислюваність..мгО.дм3",9.92,3,"ДСТУ",9.38,6.38,3.12666666666667,2018-04-16
27045,"р. Дніпро, 550 км, м. Горішні Плавні (м.Комсомольськ), питний в/з міста","ЧЕР ДНЕПР 0000 0000 0000 0000 0000 0550 20 53","Дніпро","Лабораторія моніторингу вод та ҙрунтів Полтавського РУВР Дніпровського БУВР",49.005178,33.585653,2018-04-11,"Перманганатна.окислюваність..мгО.дм3",11.23,3,"ДСТУ",12.27,9.27,4.09,2018-04-11
27046,"р. Дніпро, 539 км, с. Карпівка, Карпівська ЗС, Кременчуцького р-ну","ЧЕР ДНЕПР 0000 0000 0000 0000 0000 0539 21 53","Дніпро","Лабораторія моніторингу вод та ҙрунтів Полтавського РУВР Дніпровського БУВР",48.976658,33.784789,2018-04-11,"Перманганатна.окислюваність..мгО.дм3",11.64,3,"ДСТУ",14.13,11.13,4.71,2018-04-11
27054,"р. Псел, 172 км, смт. В. Багачка, техн в/з селища","ЧЕР ДНЕПР 0554 0000 0000 0000 0000 0172 06 53","Дніпро","Лабораторія моніторингу вод та ҙрунтів Полтавського РУВР Дніпровського БУВР",49.781622,33.7408,2018-04-17,"Перманганатна.окислюваність..мгО.дм3",10.4,3,"ДСТУ",10.73,7.73,3.57666666666667,2018-04-17
27057,"р. Хорол, 102 км, с. Вишняки, техн в/з села","ЧЕР ДНЕПР 0554 0112 0000 0000 0000 0102 03 53","Дніпро","Лабораторія моніторингу вод та ҙрунтів Полтавського РУВР Дніпровського БУВР",49.7613,33.327444,2018-04-19,"Перманганатна.окислюваність..мгО.дм3",12.25,3,"ДСТУ",18.56,15.56,6.18666666666667,2018-04-19
27060,"р. Ворскла, 142 км, м.Полтава, техн в/з міста","ЧЕР ДНЕПР 0509 0000 0000 0000 0000 0142 03 53","Дніпро","Лабораторія моніторингу вод та ҙрунтів Полтавського РУВР Дніпровського БУВР",49.581489,34.589617,2018-04-19,"Перманганатна.окислюваність..мгО.дм3",10.33,3,"ДСТУ",11.91,8.91,3.97,2018-04-19
27061,"р. Ворскла, 63 км, м. Кобеляки, техн в/з міста","ЧЕР ДНЕПР 0509 0000 0000 0000 0000 0063 04 53","Дніпро","Лабораторія моніторингу вод та ҙрунтів Полтавського РУВР Дніпровського БУВР",49.260772,34.281719,2018-04-11,"Перманганатна.окислюваність..мгО.дм3",10.42,3,"ДСТУ",11.84,8.84,3.94666666666667,2018-04-11
27063,"канал Дніпро-Донбас, 0,5 км, с. Шульгівка, після ГВК Дніпро-Донбас","ЧЕР ДНЕПР 0490 0000 0000 0000 0000 0001 01 12","Дніпро","Лабораторія моніторингу вод Управління каналу Дніпро-Донбас",48.738889,34.313889,2018-04-19,"Перманганатна.окислюваність..мгО.дм3",8.6,3,"ДСТУ",9.12,6.12,3.04,2018-04-19
27064,"канал Дніпро-Донбас, 109 км, м. Перещепино, міст, Перещепинський водозабір","ЧЕР ДНЕПР 0490 0000 0000 0000 0000 0109 02 12","Дніпро","Лабораторія моніторингу вод Управління каналу Дніпро-Донбас",49.029874,35.378052,2017-12-12,"Перманганатна.окислюваність..мгО.дм3",9,3,"ДСТУ",9.19,6.19,3.06333333333333,2017-12-12
27065,"канал Дніпро-Донбас, 170 км, с.Орілька, Орільське водосховище, шлюзовий попуск","ЧЕР ДНЕПР 0490 0000 0000 0000 0000 0170 03 12","Дніпро","Лабораторія моніторингу вод Управління каналу Дніпро-Донбас",48.980169,36.034678,2017-12-15,"Перманганатна.окислюваність..мгО.дм3",9.2,3,"ДСТУ",9.35,6.35,3.11666666666667,2017-12-15
27066,"канал Дніпро-Донбас, 181 км, р.Орілька, міст, 1,5 км від гирла,","ЧЕР ДНЕПР 0490 0000 0000 0000 0000 0181 04 12","Дніпро","Лабораторія моніторингу вод Управління каналу Дніпро-Донбас",49.034622,36.103749,2018-04-19,"Перманганатна.окислюваність..мгО.дм3",13.8,3,"ДСТУ",10.6,7.6,3.53333333333333,2018-04-19
27067,"канал Дніпро-Донбас, 214 км, м. Харків, Краснопавлівське водосховище, в/з міста","ЧЕР ДНЕПР 0490 0000 0000 0000 0000 0214 05 12","Дніпро","Лабораторія моніторингу вод Управління каналу Дніпро-Донбас",49.13893,36.463015,2017-12-01,"Перманганатна.окислюваність..мгО.дм3",7.8,3,"ДСТУ",7.16,4.16,2.38666666666667,2017-12-01
27068,"канал Дніпро-Донбас, 215 км, верхній б'әф Краснопавлівського водосховища, скид у р. Сіверський Дінець","ЧЕР ДНЕПР 0490 0000 0000 0000 0000 0215 06 12","Дніпро","Лабораторія моніторингу вод Управління каналу Дніпро-Донбас",49.113823,36.500952,2018-02-20,"Перманганатна.окислюваність..мгО.дм3",6.6,3,"ДСТУ",7.18,4.18,2.39333333333333,2018-02-20
27116,"р. Інгулець, 502 км, с. Диківка, Диківське водосховище","ЧЕР ДНЕПР 0045 0000 0000 0000 0000 0502 01 35","Дніпро","Лабораторія моніторингу вод та ҙрунтів Кіровоградського ОВР",48.770514,32.813242,2018-03-16,"Перманганатна.окислюваність..мгО.дм3",11.2,3,"ДСТУ",12.24,9.24,4.08,2018-03-16
27117,"р. Інгулець, 483 км, с. Марто-Іванівка","ЧЕР ДНЕПР 0045 0000 0000 0000 0000 0483 02 35","Дніпро","Лабораторія моніторингу вод та ҙрунтів Кіровоградського ОВР",48.633964,33.121696,2018-03-16,"Перманганатна.окислюваність..мгО.дм3",8.32,3,"ДСТУ",9.02,6.02,3.00666666666667,2018-03-16
27118,"р. Інгулець, 393 км, смт. Петрово, Іскрівське вдсх., питний в/з  селища","ЧЕР ДНЕПР 0045 0000 0000 0000 0000 0393 03 35","Дніпро","Лабораторія моніторингу вод та ҙрунтів Кіровоградського ОВР",48.334825,33.262072,2018-04-17,"Перманганатна.окислюваність..мгО.дм3",10.56,3,"ДСТУ",9.73,6.73,3.24333333333333,2018-04-17
27125,"р. Інгулець, 83 км, Інгулецька ЗС, біля мосту через магістральний канал на трасі Снігурівка-Херсон ","ЧЕР ДНЕПР 0045 0000 0000 0000 0000 0083 10 48","Дніпро","Лабораторія моніторингу вод та ҙрунтів Південно-Бузького БУВР",47.017603,32.788652,2017-09-07,"Перманганатна.окислюваність..мгО.дм3",10.24,3,"ДСТУ",11.98,8.98,3.99333333333333,2017-09-07
